,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,TransactionDuration,LoginAttempts
1909,TX001910,AC00151,301.47,2023-01-26 16:13:15,Debit,Colorado Springs,D000030,M040,291,1
1910,TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,M078,89,1
1911,TX001912,AC00383,38.95,2023-10-18 16:44:17,Debit,Los Angeles,D000669,M100,50,1
1912,TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,M049,37,1
1913,TX001914,AC00290,41.93,2023-02-13 16:44:18,Debit,Fresno,D000600,M055,136,1
1914,TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,M069,83,1
1915,TX001916,AC00034,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,M032,131,1
1916,TX001917,AC00373,93.14,2023-01-02 16:47:11,Debit,Memphis,D000624,M092,151,1
1917,TX001918,AC00382,1427.71,2023-01-24 17:26:34,Debit,New York,D000015,M086,159,1
1918,TX001919,AC00463,79.33,2023-12-06 16:10:00,Credit,Las Vegas,D000154,M026,109,1
1919,TX001920,AC00030,76.89,2023-05-10 17:49:57,Debit,Chicago,D000671,M011,132,1
1920,TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,M040,297,1
1921,TX001922,AC00243,14.92,2023-05-22 16:51:28,Debit,Las Vegas,D000521,M044,120,1
1922,TX001923,AC00499,242.17,2023-06-08 16:28:29,Debit,Jacksonville,D000442,M032,147,1
1923,TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,M020,228,1
1924,TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,M040,130,1
1925,TX001926,AC00062,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,M011,69,1
1926,TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,M053,178,1
1927,TX001928,AC00201,91.85,2023-10-16 16:50:31,Debit,Seattle,D000471,M040,148,1
1928,TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,M011,107,1
1929,TX001930,AC00269,114.03,2023-11-24 16:30:21,Debit,Portland,D000010,M081,172,1
1930,TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,M052,10,1
1931,TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,M023,74,1
1932,TX001933,AC00284,112.91,2023-11-15 18:04:22,Credit,Tucson,D000439,M031,135,1
1933,TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,M056,36,1
1934,TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,M014,80,1
1935,TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,M095,239,1
1936,TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,M048,119,1
1937,TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,M028,163,1
1938,TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,D000547,M005,159,1
1939,TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,D000324,M043,115,1
1940,TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,D000039,M028,72,1
1941,TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,M028,167,1
1942,TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,M002,216,1
1943,TX001944,AC00213,117.25,2023-04-03 16:35:30,Credit,Atlanta,D000280,M091,73,1
1944,TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,M050,131,1
1945,TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,M005,23,1
1946,TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,D000006,M036,273,1
1947,TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,M014,96,1
1948,TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,M086,37,1
1949,TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,D000637,M032,92,1
1950,TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,M018,96,1
1951,TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,M076,53,1
1952,TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,M092,95,1
1953,TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,D000451,M057,164,1
1954,TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,M068,166,1
1955,TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,M064,116,1
1956,TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,M032,115,1
1957,TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,M026,183,1
1958,TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,M019,56,1
1959,TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,M009,114,1
1960,TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,M089,284,1
1961,TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,M051,161,1
1962,TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,M082,31,1
1963,TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,M092,115,1
1964,TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,M099,145,1
1965,TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,M094,261,1
1966,TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,M062,63,1
1967,TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,D000220,M051,55,1
1968,TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,M026,124,1
1969,TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,M002,124,5
1970,TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,M064,226,1
1971,TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,M063,87,1
1972,TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,M053,103,1
1973,TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,M051,41,1
1974,TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,D000175,M093,121,1
1975,TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,D000014,M055,140,1
1976,TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,M044,288,1
1977,TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,El Paso,D000180,M012,57,1
1978,TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,M066,109,1
1979,TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,M036,193,1
1980,TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,M031,92,1
1981,TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,Philadelphia,D000202,M042,121,1
1982,TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,M092,167,1
1983,TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,M021,117,1
1984,TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,D000032,M071,50,1
1985,TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,M011,268,1
1986,TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,M080,70,1
1987,TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,D000211,M046,137,1
1988,TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,M058,90,1
1989,TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,D000379,M011,135,1
1990,TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,M082,92,1
1991,TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,M045,292,1
1992,TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,M035,147,1
1993,TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,M075,101,1
1994,TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Atlanta,D000441,M091,225,1
1995,TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,D000032,M050,40,1
1996,TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,M076,290,1
1997,TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Omaha,D000493,M028,48,1
1998,TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,M018,129,1
1999,TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,D000044,M065,23,1
2000,TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,San Jose,D000058,M025,32,1
2001,TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,M051,129,1
2002,TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,D000630,M076,67,1
2003,TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,M091,56,1
2004,TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,M060,99,1
2005,TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,M062,250,1
2006,TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,M008,146,5
2007,TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,M086,277,1
2008,TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,M083,246,1
2009,TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,M042,33,1
2010,TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,D000145,M005,40,1
2011,TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,M091,55,1
2012,TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,M024,124,1
2013,TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Nashville,D000167,M040,294,1
2014,TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,M047,12,1
2015,TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,M070,268,1
2016,TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,M003,178,1
2017,TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,M038,139,1
2018,TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,M015,120,1
2019,TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,M065,85,1
2020,TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,M090,12,1
2021,TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,M030,169,1
2022,TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,M001,134,1
2023,TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,M025,162,1
2024,TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,M074,94,1
2025,TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,M033,84,1
2026,TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,M046,165,1
2027,TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,M021,163,1
2028,TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,M021,99,1
2029,TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,M025,59,1
2030,TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,M052,54,1
2031,TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,M080,171,1
2032,TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,M020,172,1
2033,TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,M082,25,1
2034,TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,M100,284,1
2035,TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,M063,127,1
2036,TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,M069,147,1
2037,TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,M057,109,1
2038,TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,M065,129,1
2039,TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,M063,52,1
2040,TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,M013,43,1
2041,TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,M068,34,1
2042,TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,M036,99,1
2043,TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,M070,117,1
2044,TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,M083,26,1
2045,TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Jacksonville,D000508,M001,31,1
2046,TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,M011,56,1
2047,TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Fresno,D000270,M057,135,1
2048,TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,M057,65,1
2049,TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,D000622,M018,58,1
2050,TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,M016,105,1
2051,TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,M004,46,1
2052,TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,M099,63,1
2053,TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,M011,275,4
2054,TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,M099,102,1
2055,TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,M040,233,1
2056,TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,M047,101,1
2057,TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,M091,41,1
2058,TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,M013,108,1
2059,TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,M062,64,1
2060,TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,M083,72,1
2061,TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,M097,131,1
2062,TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,M083,102,1
2063,TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,M026,21,1
2064,TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,M078,23,1
2065,TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,M073,80,1
2066,TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,M035,123,1
2067,TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,M030,158,1
2068,TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,M027,64,1
2069,TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,M002,100,1
2070,TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,M051,143,1
2071,TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,M045,136,1
2072,TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,D000402,M044,110,1
2073,TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,D000490,M074,87,5
2074,TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,M083,69,1
2075,TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,D000443,M009,69,1
2076,TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,D000289,M098,106,1
2077,TX002078,AC00144,125.83,2023-05-29 17:14:03,Debit,Los Angeles,D000608,M001,138,1
2078,TX002079,AC00256,506.83,2023-04-24 17:27:12,Debit,Indianapolis,D000410,M064,45,1
2079,TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,M085,173,1
2080,TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,M021,55,1
2081,TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,M082,35,1
2082,TX002083,AC00005,359.51,2023-11-30 18:08:39,Debit,Charlotte,D000144,M010,157,1
2083,TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Tucson,D000280,M068,44,1
2084,TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,M005,104,1
2085,TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,M046,135,1
2086,TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,M068,73,1
2087,TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,M031,148,1
2088,TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,M100,104,1
2089,TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Columbus,D000565,M002,264,1
2090,TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,M014,225,1
2091,TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Las Vegas,D000203,M042,211,1
2092,TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,M016,255,1
2093,TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,San Antonio,D000428,M020,146,1
2094,TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,M001,32,1
2095,TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,M075,176,1
2096,TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,M001,224,1
2097,TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,M009,165,1
2098,TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,M005,125,1
2099,TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,M070,10,1
2100,TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,M025,31,1
2101,TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Tucson,D000105,M066,83,1
2102,TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,M069,127,3
2103,TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,M019,101,1
2104,TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,M099,32,1
2105,TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,M075,102,1
2106,TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,M007,39,1
2107,TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,M060,68,1
2108,TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,M016,48,1
2109,TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,M008,96,1
2110,TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,M068,34,1
2111,TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,Los Angeles,D000196,M053,244,1
2112,TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,M016,38,1
2113,TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,M048,52,1
2114,TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,M064,107,1
2115,TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,M042,199,1
2116,TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,M089,42,1
2117,TX002118,AC00186,257.6,2023-12-18 16:30:46,Credit,Fort Worth,D000576,M004,293,1
2118,TX002119,AC00248,746.78,2023-11-27 16:29:16,Credit,Mesa,D000243,M001,64,1
2119,TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Sacramento,D000447,M097,156,1
2120,TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,M022,187,1
2121,TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,El Paso,D000614,M025,130,1
2122,TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,M015,35,1
2123,TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,M022,197,1
2124,TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,M037,75,4
2125,TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,M038,73,1
2126,TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,M034,68,1
2127,TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,M084,73,1
2128,TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,Milwaukee,D000579,M097,48,1
2129,TX002130,AC00304,1154.79,2023-08-02 17:52:47,Debit,Columbus,D000585,M006,108,1
2130,TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,M016,114,1
2131,TX002132,AC00372,218.57,2023-10-16 16:30:38,Credit,Memphis,D000095,M004,102,1
2132,TX002133,AC00274,341.88,2023-06-14 16:34:43,Debit,Austin,D000321,M053,89,1
2133,TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,M010,61,1
2134,TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,M057,51,1
2135,TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,M015,23,1
2136,TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,M018,52,1
2137,TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,M074,170,1
2138,TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,M066,161,1
2139,TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,M072,73,1
2140,TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Washington,D000046,M026,40,1
2141,TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,M096,124,1
2142,TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,M004,38,1
2143,TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,M090,148,1
2144,TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Louisville,D000540,M026,17,1
2145,TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Indianapolis,D000479,M062,276,1
2146,TX002147,AC00145,97.63,2023-05-15 16:05:06,Credit,Milwaukee,D000236,M023,127,1
2147,TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,San Diego,D000672,M047,71,1
2148,TX002149,AC00021,734.86,2023-12-08 16:36:30,Credit,Boston,D000198,M075,290,1
2149,TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,M054,107,2
2150,TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,M087,142,1
2151,TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,M027,95,1
2152,TX002153,AC00065,202.49,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,M050,69,1
2153,TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,M025,53,1
2154,TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,M087,277,1
2155,TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,M052,212,1
2156,TX002157,AC00355,275.59,2023-10-10 16:49:03,Credit,Philadelphia,D000243,M063,238,1
2157,TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Columbus,D000604,M028,133,1
2158,TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Chicago,D000541,M091,14,1
2159,TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,M097,132,5
2160,TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Chicago,D000499,M074,28,1
2161,TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,Austin,D000531,M004,58,5
2162,TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,M029,33,1
2163,TX002164,AC00148,319.5,2023-06-09 16:03:24,Credit,Virginia Beach,D000513,M081,69,1
2164,TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,M080,137,1
2165,TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,M084,241,1
2166,TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,M073,150,1
2167,TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,M066,167,1
2168,TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,M013,25,1
2169,TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,M034,140,1
2170,TX002171,AC00202,200.19,2023-07-18 18:11:40,Credit,San Antonio,D000398,M030,108,1
2171,TX002172,AC00458,297.5,2023-03-27 17:16:41,Credit,Kansas City,D000320,M071,80,1
2172,TX002173,AC00139,345.86,2023-11-20 16:41:44,Debit,Omaha,D000448,M069,145,1
2173,TX002174,AC00210,343.88,2023-12-11 16:37:20,Debit,Nashville,D000608,M068,97,1
2174,TX002175,AC00399,16.52,2023-01-04 17:00:58,Credit,Boston,D000269,M093,135,1
2175,TX002176,AC00267,162.1,2023-12-06 17:34:01,Debit,Milwaukee,D000418,M078,151,1
2176,TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,M085,234,1
2177,TX002178,AC00272,354.91,2023-12-18 16:33:07,Debit,Boston,D000174,M086,191,1
2178,TX002179,AC00220,38.41,2023-04-11 16:06:20,Debit,Denver,D000449,M068,117,1
2179,TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,San Diego,D000584,M066,55,1
2180,TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Philadelphia,D000553,M060,138,1
2181,TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,M009,63,1
2182,TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,M100,60,1
2183,TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,M018,27,1
